6.86	111 
7.07	101 
7.28	103 
7.5	99 
7.92	118 
8.13	112 
8.34	112 
8.55	122 
8.76	91 
8.98	123 
9.19	114 
9.4	116 
9.61	106 
9.82	103 
10.03	111 
10.46	114 
10.67	108 
10.88	105 
11.09	110 
11.37	116 
11.66	113 
11.94	105 
12.23	106 
12.51	98 
12.8	112 
13.08	101 
13.36	113 
13.65	101 
14.5	102 
15.39	88 
16.74	91 
17.76	80 
18.35	89 
18.93	87 
19.66	88 
20.39	90 
20.98	80 
25.74	78 
26.36	89 
26.74	92 
27.11	74 
27.48	89 
27.98	92 
28.35	75 
28.6	64 
28.85	82 
29.23	80 
30.47	75 
31.34	90 
31.96	86 
32.46	76 
33.33	89 
34.08	96 
34.58	96 
35.33	97 
36.32	92 
37.32	96 
