20000	433.0299999999999
19900	425.56000000000006
19800	429.98000000000013
19700	422.68
19600	404.18
19500	414.08000000000004
19400	420.53999999999996
19300	416.3
19200	405.2
19100	402.8
19000	402.3
18900	399.59999999999997
18800	408.24
18700	417.98
18600	429.81000000000006
18500	435.94000000000005
18400	401.35
18300	385.72999999999996
18200	410.3
18100	430.75999999999993
18000	422.85999999999996
17900	414.5400000000001
17800	413.14
17700	410.7900000000001
17600	396.68
17500	380.71999999999997
17400	375.51000000000005
17300	384.64
17200	382.92999999999995
17100	367.15
17000	372.74000000000007
16900	376.53
16800	369.33000000000004
16700	358.73
16600	351.03
16500	347.15999999999997
16400	340.68999999999994
16300	335.70000000000005
16200	333.91999999999996
16100	329.14000000000004
16000	322.76
15900	319.31
15800	312.74
15700	309.7
15600	306.96000000000004
15500	304.93999999999994
15400	297.64
15300	288.67999999999995
15200	287.89
15100	285.34999999999997
15000	282.05
14900	279.5400000000001
14800	275.06
14700	273.005
14600	245.03500000000003
14500	234.55
14400	225.59499999999997
14300	214.285
14200	208.85500000000002
14100	202.875
14000	209.1
13900	209.315
13800	194.70000000000002
13700	206.32000000000002
13600	195.67000000000002
13500	199.23999999999998
13400	205.09499999999994
13300	202.73499999999996
13200	206.35
13100	206.95
13000	220.87500000000006
12900	212.01500000000001
12800	210.13999999999996
12700	217.72499999999997
12600	235.79499999999993
12500	233.12999999999997
12400	235.23000000000002
12300	222.93
12200	206.14500000000004
12100	196.29999999999998
12000	187.52499999999998
11900	183.58999999999997
11800	179.10500000000002
11700	175.75
11600	169.115
11500	159.435
11400	146.95499999999998
11300	142.10499999999996
11200	142.64
11100	155.195
11000	154.60000000000002
10900	139.87
10800	125.08500000000001
10700	122.655
10600	122.42
10500	119.95500000000001
10400	118.89500000000001
10300	111.19499999999998
10200	110.875
10100	124.81000000000002
10000	115.705
9900	102.13500000000002
9800	100.36999999999998
9700	90.26
9600	86.58
9500	87.81
9400	102.26500000000001
9300	99.55499999999998
9200	96.83499999999998
9100	87.26
9000	83.73999999999998
8900	93.17
8800	80.47999999999999
8700	71.88500000000002
8600	65.665
8500	70.89999999999999
8400	66.97
8300	78.26
8200	73.94000000000001
8100	77.34
8000	69.85500000000002
7900	79.72
7800	78.28999999999999
7700	77.06500000000001
7600	80.38000000000001
7500	87.06
7400	90.71000000000001
7300	91.94
7200	95.20500000000001
7100	95.29999999999998
7000	86.895
6900	86.05999999999997
6800	83.345
6700	81.92999999999998
6600	81.65
6500	77.74999999999999
6400	76.45
6300	76.67999999999999
6200	84.19
6100	84.64499999999998
6000	73.41499999999999
5900	75.045
5800	81.02999999999999
5700	71.05
5600	69.14
5500	78.91
5400	77.38000000000001
5300	68.52000000000001
5200	79.29499999999999
5100	64.58000000000001
5000	56.46
4900	53.097
4800	55.28199999999999
4700	59.121999999999986
4600	48.17200000000002
4500	44.22500000000001
4400	41.764
4300	42.492000000000004
4200	36.464
4100	30.953000000000003
4000	29.09999999999999
3900	24.903000000000006
3800	24.991999999999997
3700	18.87
3600	17.755999999999993
3500	14.336999999999996
3400	13.855000000000008
3300	18.495999999999995
3200	12.887000000000008
3100	11.45
3000	5.884999999999999
2900	3.247999999999999
2800	0.9180000000000001
2700	5.948
2600	12.833
2500	-1.9220000000000004
2400	-6.293999999999996
2300	-6.7340000000000035
2200	-2.4930000000000003
2100	-11.514999999999997
2000	-13.100000000000001
1900	-13.877
1800	-16.372000000000003
1700	-19.197000000000006
1600	-18.115999999999996
1500	-19.444000000000003
1400	-21.744
1300	-19.783999999999995
1200	-9.563000000000002
1100	-13.43
1000	-16.00099999999999
900	-15.694999999999993
800	-14.284999999999993
700	-16.022000000000002
600	-5.199000000000002
500	-3.492
400	10.453999999999999
300	1.5329999999999993
200	10.602
100	-1.0739999999999996
0	-10.425999999999995
